ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	Eindtotaal[Session]	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	BarImage	BarTotalWinst	DoorChoice	Eindtotaal[Block]	FBDoor1	FBDoor2	FBDoor3	FBDoor4	Image1	Image2	Image3	Image4	Procedure	Running	spel.ACC	spel.CRESP	spel.DurationError	spel.OnsetDelay	spel.OnsetTime	spel.OnsetToOnsetTime	spel.RESP	spel.RT	spel.RTTime	TotalGain	TotalLose	Totalsum	TotalsumD1	TotalsumD2	TotalsumD3	TotalsumD4	TrialList	TrialList.Cycle	TrialList.Sample	varV1	varV2	varV3	varV4	varW1	varW2	varW3	varW4	Verliesbedrag	Winstbedrag
Hungry_Donkey_bar_English_2	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507705</Frequency><Timestamp dt:dt="r8">22447006195</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-136-1	60.018	125	1.0.0.18	1	972868701	Standard	2.0.10.353	2.0.10.353	04-05-2016		18:28:32	2.0.10.248	1	Bar100-0.bmp	100	3	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp			0r_2g.bmp		TrialProc	TrialList	0	cvbn	-999999	23	80309	0	b	1305	81614	2	0	2	0	0	2	0	9	1	1	0	0	0	0	4	4	2	2	0	2
Hungry_Donkey_bar_English_2	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507705</Frequency><Timestamp dt:dt="r8">22447006195</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-136-1	60.018	125	1.0.0.18	1	972868701	Standard	2.0.10.353	2.0.10.353	04-05-2016		18:28:32	2.0.10.248	2	Bar25-75.bmp	29	4	?	8r_4g.bmp	50r_4g.bmp	1r_2g.bmp	10r_2g.bmp				10r_2g.bmp	TrialProc	TrialList	0	cvbn	-999999	16	83641	0	n	3797	87438	4	-10	-6	0	0	2	-8	1	1	2	-8	-50	-1	-10	4	4	2	2	-10	2
Hungry_Donkey_bar_English_2	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507705</Frequency><Timestamp dt:dt="r8">22447006195</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-136-1	60.018	125	1.0.0.18	1	972868701	Standard	2.0.10.353	2.0.10.353	04-05-2016		18:28:32	2.0.10.248	3	Bar50-50.bmp	44	2	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp		0r_4g.bmp			TrialProc	TrialList	0	cvbn	-999999	16	89473	0	v	1341	90814	8	-10	-2	0	4	2	-8	6	1	3	0	0	0	0	4	4	2	2	0	4
Hungry_Donkey_bar_English_2	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507705</Frequency><Timestamp dt:dt="r8">22447006195</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-136-1	60.018	125	1.0.0.18	1	972868701	Standard	2.0.10.353	2.0.10.353	04-05-2016		18:28:32	2.0.10.248	4	Bar50-50.bmp	55	1	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp	0r_4g.bmp				TrialProc	TrialList	0	cvbn	-999999	16	92839	0	c	1143	93982	12	-10	2	4	4	2	-8	7	1	4	0	0	0	0	4	4	2	2	0	4
Hungry_Donkey_bar_English_2	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507705</Frequency><Timestamp dt:dt="r8">22447006195</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-136-1	60.018	125	1.0.0.18	1	972868701	Standard	2.0.10.353	2.0.10.353	04-05-2016		18:28:32	2.0.10.248	5	Bar63-37.bmp	58	3	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp			0r_2g.bmp		TrialProc	TrialList	0	cvbn	-999999	16	96021	0	b	409	96430	14	-10	4	4	4	4	-8	10	1	5	0	0	0	0	4	4	2	2	0	2
Hungry_Donkey_bar_English_2	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507705</Frequency><Timestamp dt:dt="r8">22447006195</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-136-1	60.018	125	1.0.0.18	1	972868701	Standard	2.0.10.353	2.0.10.353	04-05-2016		18:28:32	2.0.10.248	6	Bar63-37.bmp	64	2	?	12r_4g.bmp	0r_4g.bmp	3r_2g.bmp	0r_2g.bmp		0r_4g.bmp			TrialProc	TrialList	0	cvbn	-999999	16	98470	0	v	519	98989	18	-10	8	4	8	4	-8	5	1	6	-12	0	-3	0	4	4	2	2	0	4
Hungry_Donkey_bar_English_2	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507705</Frequency><Timestamp dt:dt="r8">22447006195</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-136-1	60.018	125	1.0.0.18	1	972868701	Standard	2.0.10.353	2.0.10.353	04-05-2016		18:28:32	2.0.10.248	7	Bar50-50.bmp	52	1	?	10r_4g.bmp	0r_4g.bmp	2r_2g.bmp	0r_2g.bmp	10r_4g.bmp				TrialProc	TrialList	0	cvbn	-999999	16	101020	0	c	353	101373	22	-20	2	-2	8	4	-8	2	1	7	-10	0	-2	0	4	4	2	2	-10	4
Hungry_Donkey_bar_English_2	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507705</Frequency><Timestamp dt:dt="r8">22447006195</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-136-1	60.018	125	1.0.0.18	1	972868701	Standard	2.0.10.353	2.0.10.353	04-05-2016		18:28:32	2.0.10.248	8	Bar50-50.bmp	55	4	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp				0r_2g.bmp	TrialProc	TrialList	0	cvbn	-999999	16	103402	0	n	963	104365	24	-20	4	-2	8	4	-6	8	1	8	0	0	0	0	4	4	2	2	0	2
Hungry_Donkey_bar_English_2	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507705</Frequency><Timestamp dt:dt="r8">22447006195</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-136-1	60.018	125	1.0.0.18	1	972868701	Standard	2.0.10.353	2.0.10.353	04-05-2016		18:28:32	2.0.10.248	9	Bar50-50.bmp	54	3	?	10r_4g.bmp	0r_4g.bmp	2r_2g.bmp	0r_2g.bmp			2r_2g.bmp		TrialProc	TrialList	0	cvbn	-999999	16	106401	0	b	396	106797	26	-22	4	-2	8	4	-6	4	1	9	-10	0	-2	0	4	4	2	2	-2	2
Hungry_Donkey_bar_English_2	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507705</Frequency><Timestamp dt:dt="r8">22447006195</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-04-05T22:28:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-136-1	60.018	125	1.0.0.18	1	972868701	Standard	2.0.10.353	2.0.10.353	04-05-2016		18:28:32	2.0.10.248	10	Bar50-50.bmp	48	1	?	10r_4g.bmp	0r_4g.bmp	2r_2g.bmp	0r_2g.bmp	10r_4g.bmp				TrialProc	TrialList	0	cvbn	-999999	16	108834	0	c	795	109629	30	-32	-2	-8	8	4	-6	3	1	10	-10	0	-2	0	4	4	2	2	-10	4
