ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	Eindtotaal[Session]	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	BarImage	BarTotalWinst	DoorChoice	Eindtotaal[Block]	FBDoor1	FBDoor2	FBDoor3	FBDoor4	Image1	Image2	Image3	Image4	Procedure	Running	spel.ACC	spel.CRESP	spel.DurationError	spel.OnsetDelay	spel.OnsetTime	spel.OnsetToOnsetTime	spel.RESP	spel.RT	spel.RTTime	TotalGain	TotalLose	Totalsum	TotalsumD1	TotalsumD2	TotalsumD3	TotalsumD4	TrialList	TrialList.Cycle	TrialList.Sample	varV1	varV2	varV3	varV4	varW1	varW2	varW3	varW4	Verliesbedrag	Winstbedrag
Hungry_Donkey_bar_English_2	132	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507724</Frequency><Timestamp dt:dt="r8">2956390863675</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-132-1	60.018	-97	1.0.0.18	1	1454045346	Standard	2.0.10.353	2.0.10.353	02-16-2016	2/16/2016 5:28:56 PM	12:28:56	2.0.10.248	1	Bar25-75.bmp	29	1	?	10r_4g.bmp	0r_4g.bmp	2r_2g.bmp	0r_2g.bmp	10r_4g.bmp				TrialProc	TrialList	0	cvbn	-999999	14	107543	0	c	1585	109128	4	-10	-6	-6	0	0	0	4	1	1	-10	0	-2	0	4	4	2	2	-10	4
Hungry_Donkey_bar_English_2	132	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507724</Frequency><Timestamp dt:dt="r8">2956390863675</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-132-1	60.018	-97	1.0.0.18	1	1454045346	Standard	2.0.10.353	2.0.10.353	02-16-2016	2/16/2016 5:28:56 PM	12:28:56	2.0.10.248	2	Bar25-75.bmp	23	4	?	8r_4g.bmp	50r_4g.bmp	1r_2g.bmp	10r_2g.bmp				10r_2g.bmp	TrialProc	TrialList	0	cvbn	-999999	16	111159	0	n	9329	120488	6	-20	-14	-6	0	0	-8	1	1	2	-8	-50	-1	-10	4	4	2	2	-10	2
Hungry_Donkey_bar_English_2	132	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507724</Frequency><Timestamp dt:dt="r8">2956390863675</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-132-1	60.018	-97	1.0.0.18	1	1454045346	Standard	2.0.10.353	2.0.10.353	02-16-2016	2/16/2016 5:28:56 PM	12:28:56	2.0.10.248	3	Bar25-75.bmp	27	3	?	10r_4g.bmp	0r_4g.bmp	2r_2g.bmp	0r_2g.bmp			2r_2g.bmp		TrialProc	TrialList	0	cvbn	-999999	16	122522	0	b	2877	125399	8	-22	-14	-6	0	0	-8	3	1	3	-10	0	-2	0	4	4	2	2	-2	2
Hungry_Donkey_bar_English_2	132	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507724</Frequency><Timestamp dt:dt="r8">2956390863675</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-132-1	60.018	-97	1.0.0.18	1	1454045346	Standard	2.0.10.353	2.0.10.353	02-16-2016	2/16/2016 5:28:56 PM	12:28:56	2.0.10.248	4	Bar37-63.bmp	35	2	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp		0r_4g.bmp			TrialProc	TrialList	0	cvbn	-999999	16	127437	0	v	1498	128935	12	-22	-10	-6	4	0	-8	7	1	4	0	0	0	0	4	4	2	2	0	4
Hungry_Donkey_bar_English_2	132	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507724</Frequency><Timestamp dt:dt="r8">2956390863675</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-132-1	60.018	-97	1.0.0.18	1	1454045346	Standard	2.0.10.353	2.0.10.353	02-16-2016	2/16/2016 5:28:56 PM	12:28:56	2.0.10.248	5	Bar37-63.bmp	42	1	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp	0r_4g.bmp				TrialProc	TrialList	0	cvbn	-999999	16	130970	0	c	1549	132519	16	-22	-6	-2	4	0	-8	9	1	5	0	0	0	0	4	4	2	2	0	4
Hungry_Donkey_bar_English_2	132	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507724</Frequency><Timestamp dt:dt="r8">2956390863675</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-132-1	60.018	-97	1.0.0.18	1	1454045346	Standard	2.0.10.353	2.0.10.353	02-16-2016	2/16/2016 5:28:56 PM	12:28:56	2.0.10.248	6	Bar50-50.bmp	45	4	?	10r_4g.bmp	0r_4g.bmp	2r_2g.bmp	0r_2g.bmp				0r_2g.bmp	TrialProc	TrialList	0	cvbn	-999999	16	134552	0	n	1711	136263	18	-22	-4	-2	4	0	-6	2	1	6	-10	0	-2	0	4	4	2	2	0	2
Hungry_Donkey_bar_English_2	132	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507724</Frequency><Timestamp dt:dt="r8">2956390863675</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-132-1	60.018	-97	1.0.0.18	1	1454045346	Standard	2.0.10.353	2.0.10.353	02-16-2016	2/16/2016 5:28:56 PM	12:28:56	2.0.10.248	7	Bar50-50.bmp	48	3	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp			0r_2g.bmp		TrialProc	TrialList	0	cvbn	-999999	16	138301	0	b	1178	139479	20	-22	-2	-2	4	2	-6	6	1	7	0	0	0	0	4	4	2	2	0	2
Hungry_Donkey_bar_English_2	132	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507724</Frequency><Timestamp dt:dt="r8">2956390863675</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-132-1	60.018	-97	1.0.0.18	1	1454045346	Standard	2.0.10.353	2.0.10.353	02-16-2016	2/16/2016 5:28:56 PM	12:28:56	2.0.10.248	8	Bar50-50.bmp	52	2	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp		0r_4g.bmp			TrialProc	TrialList	0	cvbn	-999999	16	141517	0	v	569	142086	24	-22	2	-2	8	2	-6	10	1	8	0	0	0	0	4	4	2	2	0	4
Hungry_Donkey_bar_English_2	132	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507724</Frequency><Timestamp dt:dt="r8">2956390863675</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-132-1	60.018	-97	1.0.0.18	1	1454045346	Standard	2.0.10.353	2.0.10.353	02-16-2016	2/16/2016 5:28:56 PM	12:28:56	2.0.10.248	9	Bar50-50.bmp	54	4	?	12r_4g.bmp	0r_4g.bmp	3r_2g.bmp	0r_2g.bmp				0r_2g.bmp	TrialProc	TrialList	0	cvbn	-999999	16	144116	0	n	2050	146166	26	-22	4	-2	8	2	-4	5	1	9	-12	0	-3	0	4	4	2	2	0	2
Hungry_Donkey_bar_English_2	132	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507724</Frequency><Timestamp dt:dt="r8">2956390863675</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-02-16T17:28:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-132-1	60.018	-97	1.0.0.18	1	1454045346	Standard	2.0.10.353	2.0.10.353	02-16-2016	2/16/2016 5:28:56 PM	12:28:56	2.0.10.248	10	Bar63-37.bmp	58	1	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp	0r_4g.bmp				TrialProc	TrialList	0	cvbn	-999999	16	148198	0	c	1024	149222	30	-22	8	2	8	2	-4	8	1	10	0	0	0	0	4	4	2	2	0	4
