ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	Eindtotaal[Session]	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	BarImage	BarTotalWinst	DoorChoice	Eindtotaal[Block]	FBDoor1	FBDoor2	FBDoor3	FBDoor4	Image1	Image2	Image3	Image4	Procedure	Running	spel.ACC	spel.CRESP	spel.DurationError	spel.OnsetDelay	spel.OnsetTime	spel.OnsetToOnsetTime	spel.RESP	spel.RT	spel.RTTime	TotalGain	TotalLose	Totalsum	TotalsumD1	TotalsumD2	TotalsumD3	TotalsumD4	TrialList	TrialList.Cycle	TrialList.Sample	varV1	varV2	varV3	varV4	varW1	varW2	varW3	varW4	Verliesbedrag	Winstbedrag
Hungry_Donkey_bar_English_2	113	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">340174181078</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-113-1	60.017	-188	1.0.0.18	1	872442275	Standard	2.0.10.353	2.0.10.353	06-18-2015	6/18/2015 7:32:18 PM	15:32:18	2.0.10.248	1	Bar50-50.bmp	50	3	?	10r_4g.bmp	0r_4g.bmp	2r_2g.bmp	0r_2g.bmp			2r_2g.bmp		TrialProc	TrialList	0	cvbn	-999999	19	93866	0	b	15084	108950	2	-2	0	0	0	0	0	4	1	1	-10	0	-2	0	4	4	2	2	-2	2
Hungry_Donkey_bar_English_2	113	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">340174181078</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-113-1	60.017	-188	1.0.0.18	1	872442275	Standard	2.0.10.353	2.0.10.353	06-18-2015	6/18/2015 7:32:18 PM	15:32:18	2.0.10.248	2	Bar75-25.bmp	75	2	?	10r_4g.bmp	0r_4g.bmp	2r_2g.bmp	0r_2g.bmp		0r_4g.bmp			TrialProc	TrialList	0	cvbn	-999999	16	110978	0	v	2772	113750	6	-2	4	0	4	0	0	2	1	2	-10	0	-2	0	4	4	2	2	0	4
Hungry_Donkey_bar_English_2	113	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">340174181078</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-113-1	60.017	-188	1.0.0.18	1	872442275	Standard	2.0.10.353	2.0.10.353	06-18-2015	6/18/2015 7:32:18 PM	15:32:18	2.0.10.248	3	Bar75-25.bmp	80	3	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp			0r_2g.bmp		TrialProc	TrialList	0	cvbn	-999999	17	115777	0	b	2388	118165	8	-2	6	0	4	2	0	7	1	3	0	0	0	0	4	4	2	2	0	2
Hungry_Donkey_bar_English_2	113	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">340174181078</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-113-1	60.017	-188	1.0.0.18	1	872442275	Standard	2.0.10.353	2.0.10.353	06-18-2015	6/18/2015 7:32:18 PM	15:32:18	2.0.10.248	4	Bar87-13.bmp	86	1	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp	0r_4g.bmp				TrialProc	TrialList	0	cvbn	-999999	16	120192	0	c	1653	121845	12	-2	10	4	4	2	0	6	1	4	0	0	0	0	4	4	2	2	0	4
Hungry_Donkey_bar_English_2	113	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">340174181078</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-113-1	60.017	-188	1.0.0.18	1	872442275	Standard	2.0.10.353	2.0.10.353	06-18-2015	6/18/2015 7:32:18 PM	15:32:18	2.0.10.248	5	Bar87-13.bmp	89	2	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp		0r_4g.bmp			TrialProc	TrialList	0	cvbn	-999999	16	123874	0	v	3827	127701	16	-2	14	4	8	2	0	9	1	5	0	0	0	0	4	4	2	2	0	4
Hungry_Donkey_bar_English_2	113	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">340174181078</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-113-1	60.017	-188	1.0.0.18	1	872442275	Standard	2.0.10.353	2.0.10.353	06-18-2015	6/18/2015 7:32:18 PM	15:32:18	2.0.10.248	6	Bar87-13.bmp	82	3	?	10r_4g.bmp	0r_4g.bmp	2r_2g.bmp	0r_2g.bmp			2r_2g.bmp		TrialProc	TrialList	0	cvbn	-999999	16	129739	0	b	634	130373	18	-4	14	4	8	2	0	3	1	6	-10	0	-2	0	4	4	2	2	-2	2
Hungry_Donkey_bar_English_2	113	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">340174181078</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-113-1	60.017	-188	1.0.0.18	1	872442275	Standard	2.0.10.353	2.0.10.353	06-18-2015	6/18/2015 7:32:18 PM	15:32:18	2.0.10.248	7	Bar87-13.bmp	85	1	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp	0r_4g.bmp				TrialProc	TrialList	0	cvbn	-999999	16	132405	0	c	2640	135045	22	-4	18	8	8	2	0	8	1	7	0	0	0	0	4	4	2	2	0	4
Hungry_Donkey_bar_English_2	113	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">340174181078</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-113-1	60.017	-188	1.0.0.18	1	872442275	Standard	2.0.10.353	2.0.10.353	06-18-2015	6/18/2015 7:32:18 PM	15:32:18	2.0.10.248	8	Bar87-13.bmp	87	2	?	12r_4g.bmp	0r_4g.bmp	3r_2g.bmp	0r_2g.bmp		0r_4g.bmp			TrialProc	TrialList	0	cvbn	-999999	16	137070	0	v	1254	138324	26	-4	22	8	12	2	0	5	1	8	-12	0	-3	0	4	4	2	2	0	4
Hungry_Donkey_bar_English_2	113	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">340174181078</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-113-1	60.017	-188	1.0.0.18	1	872442275	Standard	2.0.10.353	2.0.10.353	06-18-2015	6/18/2015 7:32:18 PM	15:32:18	2.0.10.248	9	Bar75-25.bmp	71	1	?	8r_4g.bmp	50r_4g.bmp	1r_2g.bmp	10r_2g.bmp	8r_4g.bmp				TrialProc	TrialList	0	cvbn	-999999	16	140353	0	c	931	141284	30	-12	18	4	12	2	0	1	1	9	-8	-50	-1	-10	4	4	2	2	-8	4
Hungry_Donkey_bar_English_2	113	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">340174181078</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-06-18T19:32:18Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-113-1	60.017	-188	1.0.0.18	1	872442275	Standard	2.0.10.353	2.0.10.353	06-18-2015	6/18/2015 7:32:18 PM	15:32:18	2.0.10.248	10	Bar75-25.bmp	74	2	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp		0r_4g.bmp			TrialProc	TrialList	0	cvbn	-999999	16	143319	0	v	1821	145140	34	-12	22	4	16	2	0	10	1	10	0	0	0	0	4	4	2	2	0	4
